1,0.5384615384615384,0,1,0,0,0,2,2,2,11,4,4,4,2,3,1;0
1,0.5384615384615384,0,1,0,0,0,2,2,2,24,3,3,3,1,2,2;0
1,0.5384615384615384,0,1,1,0,0,9.05950376732586,2,8,7,2,3,3,2,2,2;0
1,0.5384615384615384,0,1,0,0,0,2,-2.0981004187394188,6,48,3,1,1,1,0,0;0
1,0.5384615384615384,0,1,0,0,0,2,2,2,30,4,2,2,1,1,1;0
1,0.5384615384615384,0,1,4,0,0,37.84982275060315,2,2,21,4,3,3,2,2,1;0
1,0.5384615384615384,0,1,3,0,0,43.427865786923746,2,6,24,4,2,2,1,1,1;0
1,0.5384615384615384,0,1,0,0,0,2,5.333333333333334,6,31,3,2,1,1,0,0;0
1,0.5384615384615384,0,1,0,0,0,2,2,6,20,2,2,2,1,1,1;0
1,0.5384615384615384,0,1,2,0,0,9.333333333333334,2,6,8,3,3,2,2,1,1;0
1,0.5384615384615384,0,1,0,0,0,2,2,6,11,4,5,4,3,3,2;0
1,0.5384615384615384,0,1,0,0,0,2,2,6,6,4,5,4,3,3,3;0
1,0.5384615384615384,0,1,0,0,0,2,2,6,10,3,4,3,2,2,2;0
1,0.5384615384615384,0,1,9,0,0,29.639624606833095,2,6,23,4,4,4,2,2,1;0
1,0.5384615384615384,0,0,0,0,0,0,2,6,0,4,5,4,2,3,3;0
1,0.5384615384615384,0,0,4,1,0,43.73789738624767,2,6,23,3,3,3,1,2,2;0
1,0.5384615384615384,0,0,4,1,0,-2.666666666666666,2,35,4,1,3,3,2,2,2;0
1,0.5384615384615384,0,0,0,2,0,2,10.607162899340807,10,55,3,1,1,0,1,1;0
1,0.5384615384615384,0,0,0,2,0,2,52.92844842043702,29,40,2,2,2,0,2,2;0
1,0.5384615384615384,0,0,0,2,0,2,17.127059135137827,20,56,3,1,1,0,2,2;0
1,0.5384615384615384,0,0,2,1,0,38.619347942479926,2,6,20,4,4,4,1,2,2;0
1,0.5384615384615384,0,0,0,1,0,2,2,4,13,4,2,2,1,2,2;0
1,0.5384615384615384,0,0,18,4,0,-20.377449912211176,2,40,10,1,3,3,2,2,2;0
1,0.5384615384615384,0,0,11,2,0,-5.483637641868317,2,6,14,4,4,3,1,2,2;0
1,0.5384615384615384,0,0,2,1,0,-4.0,2,16,0,2,4,4,2,3,3;0
1,0.5384615384615384,0,0,0,1,0,2,7.285714285714285,10,24,3,2,2,0,1,1;0
1,0.5384615384615384,0,0,6,3,1,3.0,2,6,9,3,4,4,2,3,2;0
1,0.5384615384615384,0,0,0,1,0,0,2,6,0,4,5,4,3,3,3;0
1,0.5384615384615384,0,0,2,2,1,75.79992899369137,2,29,38,2,2,2,1,1,1;0
1,0.5384615384615384,0,0,0,2,0,2,2,30,4,1,4,4,2,3,3;0
1,0.5384615384615384,0,0,0,2,0,2,2.0,6,29,3,3,3,0,1,1;0
1,0.5384615384615384,0,0,0,1,0,2,0.6071628993408069,6,17,4,3,2,0,1,1;0
1,0.5384615384615384,0,0,0,1,0,0,2,15,0,1,5,5,3,4,4;0
1,0.5384615384615384,0,0,2,1,0,-4.0,2,25,0,2,3,3,2,2,2;0
1,0.5384615384615384,0,0,0,2,0,2,17.127059135137827,20,57,3,1,1,0,2,2;0
1,0.5384615384615384,1,0,8,8,1,-11.200000000000001,2,40,4,0,4,4,2,3,3;0
1,0.5384615384615384,0,0,0,1,0,2,2,7,7,2,4,4,2,3,3;0
1,0.5384615384615384,0,0,0,1,0,2,2,4,7,4,3,3,2,2,2;0
1,0.5384615384615384,0,0,8,1,0,11.624484058135565,2,6,17,2,4,4,1,2,2;0
1,0.5384615384615384,0,0,2,1,0,2.0,2,6,4,3,3,3,2,2,2;0
1,0.5384615384615384,0,0,11,2,0,61.07770677146916,2,35,38,2,2,2,1,2,2;1
