3,0.6153846153846154,0,0,4,2,1,48.593268090964884,2,38,38,2,2,2,1,4,1;0
3,0.6153846153846154,0,1,0,0,0,2,2,10,35,1,2,2,1,1,1;0
3,0.6153846153846154,0,1,0,0,0,2,2,12,20,1,3,3,2,2,2;0
3,0.6153846153846154,0,1,0,0,0,2,2,10,35,1,2,2,1,2,2;0
3,0.6153846153846154,0,1,0,0,0,2,2,15,23,7,4,3,2,2,1;0
3,0.6153846153846154,0,0,32,3,1,-6.8765929578853076,2,22,32,7,4,4,1,3,2;3
3,0.6153846153846154,1,0,37,8,1,-67.67226048804642,2,26,8,0,3,3,2,2,2;3
3,0.6153846153846154,0,1,19,0,0,-3.548051544320039,2,40,23,1,5,4,3,2,2;6
3,0.6153846153846154,0,1,0,0,0,0,2,40,0,2,4,3,3,2,2;0
3,0.6153846153846154,0,1,0,0,0,0,2,58,0,1,5,4,2,3,3;0
3,0.6153846153846154,1,0,4,8,1,-8.0,2,18,0,0,6,5,3,3,3;0
3,0.6153846153846154,0,0,2,2,1,-4.0,2,27,0,3,4,4,3,3,3;0
3,0.6153846153846154,0,1,0,0,0,0,2,16,0,1,5,5,3,5,5;0
3,0.6153846153846154,0,1,54,0,0,-99.98836361170859,2,64,6,3,4,4,3,4,3;4
3,0.6153846153846154,1,0,0,12,1,0,2,19,0,0,6,6,4,6,6;0
3,0.6153846153846154,0,0,13,10,1,-26.58969197511447,2,30,0,2,5,5,4,5,4;1
4,0.6538461538461539,0,1,1,0,0,40.813250060790445,2,11,23,2,3,3,2,2,2;0
4,0.6538461538461539,0,1,0,0,0,2,-12.816496580927726,6,49,3,1,1,1,0,0;0
4,0.6538461538461539,0,1,0,0,0,2,2,9,35,2,2,2,1,2,2;0
4,0.6538461538461539,0,0,8,4,0,-5.333333333333332,2,34,12,1,3,3,2,2,2;4
4,0.6538461538461539,0,0,6,2,1,63.41529184312054,2,32,38,2,2,2,1,1,1;0
4,0.6538461538461539,1,0,8,8,1,-4.098100418739419,2,33,12,0,4,4,2,3,3;3
4,0.6538461538461539,0,1,0,0,0,2,3.0,4,25,3,2,2,1,3,0;0
4,0.6538461538461539,0,1,12,0,0,-5.510303514415156,2,47,20,1,2,2,2,4,2;0
4,0.6538461538461539,0,1,0,0,0,2,2,31,8,2,3,2,2,4,5;0
4,0.6538461538461539,0,1,7,0,0,-15.188075180173737,2,30,0,3,3,2,2,3,5;0
4,0.6538461538461539,0,1,0,0,0,2,2,19,24,4,3,2,1,2,4;0
4,0.6538461538461539,0,0,5,2,0,12.273829566007475,2,16,15,4,4,3,1,3,5;1
4,0.6538461538461539,1,0,17,10,1,-30.639822365046136,2,48,8,0,3,3,3,5,3;4
4,0.6538461538461539,0,0,8,3,1,-10.898100418739418,2,41,8,1,3,3,3,5,4;2
4,0.6538461538461539,0,0,4,2,1,50.515587028960546,2,39,40,2,2,2,1,4,1;0
4,0.6538461538461539,0,1,27,0,0,-39.793419600440615,2,44,12,1,5,4,3,3,3;1
4,0.6538461538461539,0,1,0,0,0,2,2,44,7,2,4,3,2,2,2;0
4,0.6538461538461539,0,1,0,0,0,0,2,48,0,1,5,4,3,3,3;0
4,0.6538461538461539,1,0,8,8,1,-16.0,2,23,0,0,6,5,4,4,4;2
4,0.6538461538461539,0,0,14,2,1,-20.491815807428043,2,26,4,3,4,4,3,3,3;2
4,0.6538461538461539,0,1,0,0,0,0,0,0,0,1,5,4,3,5,5;0
4,0.6538461538461539,0,1,7,0,0,-6.833333333333332,2,64,6,3,4,4,3,4,3;4
4,0.6538461538461539,1,0,0,12,1,0,2,12,0,0,6,5,4,6,6;0
4,0.6538461538461539,0,0,0,10,1,0,2,21,0,2,5,5,4,5,4;0
5,0.6923076923076923,0,1,1,0,0,3.0,2,11,4,2,3,3,2,2,2;0
5,0.6923076923076923,0,1,0,0,0,2,-24.816496580927726,0,48,3,1,1,1,0,0;0
5,0.6923076923076923,0,1,0,0,0,2,2,9,35,2,2,2,1,2,2;0
5,0.6923076923076923,0,0,24,4,0,15.06725305214708,2,29,38,1,3,3,1,2,2;4
5,0.6923076923076923,0,0,6,2,1,60.276922307076305,2,22,43,2,2,2,1,1,1;0
5,0.6923076923076923,1,0,10,8,1,-9.714285714285715,2,30,12,0,4,4,2,3,3;5
5,0.6923076923076923,0,1,0,0,0,2,10.0,8,25,3,2,2,1,3,0;0
5,0.6923076923076923,0,1,12,0,0,1.7608536882619,2,60,14,1,2,2,2,4,2;2
5,0.6923076923076923,0,1,0,0,0,2,2,31,17,2,3,2,2,4,4;0
5,0.6923076923076923,0,1,0,0,0,0,2,16,0,3,3,2,2,3,3;0
5,0.6923076923076923,0,1,0,0,0,2,2,8,27,4,3,2,1,2,2;0
5,0.6923076923076923,0,0,2,2,0,-4.0,2,15,0,4,4,3,2,3,3;1
5,0.6923076923076923,1,0,16,10,1,-24.20363977106481,2,44,8,0,3,3,3,5,3;7
5,0.6923076923076923,0,0,0,3,1,2,2,33,8,1,3,3,3,5,4;0
5,0.6923076923076923,0,0,15,2,1,-5.815913806131196,2,42,25,2,2,2,1,4,1;0
5,0.6923076923076923,0,1,0,0,0,2,2,17,35,1,2,2,1,1,1;0
5,0.6923076923076923,0,1,0,0,0,2,2,19,35,1,3,3,2,2,2;0
5,0.6923076923076923,0,1,0,0,0,2,2,17,43,1,2,2,1,2,2;0
5,0.6923076923076923,0,1,0,0,0,2,2,15,10,7,4,2,2,3,3;0
5,0.6923076923076923,0,0,18,3,1,-31.811326320782406,2,29,4,7,4,3,2,4,4;3
5,0.6923076923076923,1,0,45,8,1,-57.80288497752357,2,37,23,0,3,3,2,2,2;3
5,0.6923076923076923,0,1,29,0,0,-42.60854416646912,2,48,12,1,5,4,3,3,3;2
5,0.6923076923076923,0,1,0,0,0,2,2,57,3,2,4,3,2,2,2;1
5,0.6923076923076923,0,1,0,0,0,2,2,46,12,1,5,4,3,3,3;0
5,0.6923076923076923,1,0,10,8,1,-20.0,2,25,0,0,6,5,4,4,4;1
5,0.6923076923076923,0,0,7,2,1,-14.392837100659193,2,29,0,3,4,4,3,3,3;1
5,0.6923076923076923,0,1,0,0,0,0,2,12,0,1,5,4,3,3,3;0
5,0.6923076923076923,0,1,0,0,0,2,2,76,6,3,4,4,3,4,3;0
5,0.6923076923076923,1,0,0,12,1,0,2,12,0,0,6,5,4,4,4;0
5,0.6923076923076923,0,0,3,10,1,-6.0,2,30,0,2,5,5,4,5,4;3
6,0.7307692307692308,0,1,0,0,0,2,2,9,35,2,2,2,1,2,2;0
6,0.7307692307692308,0,0,6,4,0,-0.7999999999999989,2,38,12,1,3,2,2,3,3;3
6,0.7307692307692308,1,0,8,8,1,-5.333333333333332,2,38,12,0,4,2,2,3,3;4
6,0.7307692307692308,0,1,0,0,0,2,2,17,34,1,2,2,1,1,1;0
6,0.7307692307692308,0,1,0,0,0,2,2,19,16,1,3,3,2,2,2;0
6,0.7307692307692308,0,1,0,0,0,2,2,17,34,1,2,2,1,2,2;0
6,0.7307692307692308,0,1,0,0,0,2,2,12,12,7,4,2,2,2,1;0
6,0.7307692307692308,0,0,9,3,1,-18.0,2,32,0,7,4,3,2,3,2;3
6,0.7307692307692308,1,0,45,8,1,-89.20872763090661,2,37,4,0,3,3,2,2,2;0
6,0.7307692307692308,0,1,12,0,0,107.93717119911938,2,46,70,1,5,4,2,1,1;1
6,0.7307692307692308,0,1,4,0,0,17.6,2,46,24,2,4,3,2,2,2;0
6,0.7307692307692308,0,1,4,0,0,13.333333333333332,2,41,12,1,5,4,3,2,2;1
6,0.7307692307692308,1,0,34,8,1,-47.86071472524688,2,24,12,0,6,5,3,2,2;2
6,0.7307692307692308,0,0,5,2,1,-10.392837100659193,2,26,0,3,4,4,3,3,3;2
6,0.7307692307692308,0,1,0,0,0,0,2,12,0,1,5,4,3,4,4;0
6,0.7307692307692308,0,1,0,0,0,0,2,24,0,3,4,4,3,4,3;0
6,0.7307692307692308,1,0,0,12,1,0,2,12,0,0,6,5,4,5,5;0
6,0.7307692307692308,0,0,3,10,1,-6.0,2,24,0,2,5,5,4,5,4;3
7,0.7692307692307692,0,1,0,0,0,2,2,9,30,2,2,2,1,1,1;0
7,0.7692307692307692,0,0,8,4,0,11.213261061166616,2,29,19,1,3,2,2,2,2;4
7,0.7692307692307692,1,0,26,8,1,-25.70761976601841,2,28,19,0,4,2,1,3,3;3
3,0.6153846153846154,0,1,0,0,0,0,2,16,0,1,5,5,3,5,5;0
3,0.6153846153846154,0,1,54,0,0,-99.98836361170859,2,64,6,3,4,4,3,4,3;4
3,0.6153846153846154,1,0,0,12,1,0,2,19,0,0,6,6,4,6,6;0
3,0.6153846153846154,0,0,13,10,1,-26.58969197511447,2,30,0,2,5,5,4,5,4;1
4,0.6538461538461539,0,1,1,0,0,40.813250060790445,2,11,23,2,3,3,2,2,2;0
4,0.6538461538461539,0,1,0,0,0,2,-12.816496580927726,6,49,3,1,1,1,0,0;0
4,0.6538461538461539,0,1,0,0,0,2,2,9,35,2,2,2,1,2,2;0
